is_auth,is_order,is_payment,z_latency,z_errors,z_warns,traffic_delta,anomaly_count,label
0,0,1,0.958,0.106,0.25,-0.15,0,0
0,1,0,0.93,0.249,-0.632,0.104,0,0
1,0,0,5.404,1.635,14.945,-0.016,2,1
0,1,0,-1.093,-0.114,-0.088,-0.198,0,0
1,0,0,1.553,0.172,0.733,-0.068,0,0
0,1,0,1.287,0.08,-0.198,0.027,0,0
0,0,1,0.889,-0.075,0.588,0.061,0,0
0,1,0,-0.835,0.025,-0.316,0.039,0,0
0,0,1,0.938,0.005,-0.308,-0.123,0,0
0,0,1,0.988,0.117,0.272,0.09,0,0
0,1,0,0.729,0.356,-0.461,0.109,0,0
0,1,0,-0.668,-0.015,0.916,0.045,0,0
0,1,0,0.867,-0.12,-0.443,0.004,0,0
1,0,0,5.072,0.054,6.036,3.219,3,1
0,0,1,5.234,1.328,10.021,0.069,2,1
1,0,0,5.294,1.282,16.267,0.082,2,1
0,1,0,5.635,0.455,6.383,-0.186,2,1
0,1,0,-1.187,-0.108,0.19,-0.028,0,0
0,1,0,7.287,-0.115,6.432,3.968,3,1
0,0,1,6.928,-0.097,10.955,-0.125,2,1
0,0,1,5.844,0.1,4.716,-0.081,2,1
0,1,0,4.726,0.146,9.154,-0.152,2,1
0,0,1,0.008,0.418,-0.036,-0.135,0,0
0,0,1,2.427,42.498,15.428,0.181,2,1
1,0,0,0.344,0.331,0.272,-0.075,0,0
0,0,1,3.3,1.689,18.929,-0.045,2,1
1,0,0,5.291,1.592,10.037,-0.011,2,1
0,1,0,7.658,-0.593,8.157,-0.182,2,1
0,1,0,-1.165,0.337,-0.129,0.13,0,0
0,0,1,1.301,0.101,0.084,3.179,1,0
0,1,0,-0.935,0.084,1.582,-0.042,0,0
0,0,1,-0.981,-0.243,0.38,-0.028,0,0
0,1,0,8.386,-0.219,5.963,4.586,3,1
0,0,1,0.942,0.337,0.037,-0.147,0,0
0,0,1,3.159,1.324,13.963,-0.019,2,1
0,1,0,5.011,13.026,12.649,-0.023,3,1
1,0,0,7.283,-0.263,11.372,-0.204,2,1
1,0,0,-0.452,-0.21,-0.022,-0.02,0,0
0,1,0,0.256,-0.046,0.039,-0.033,0,0
0,1,0,0.606,-0.314,1.145,3.292,1,0
0,0,1,-0.574,-0.065,-0.032,-0.21,0,0
0,0,1,11.358,-0.085,3.473,0.019,2,1
1,0,0,0.278,0.176,0.869,-0.063,0,0
0,1,0,2.02,-0.174,0.037,-0.024,0,0
0,1,0,3.207,11.093,8.791,-0.039,3,1
1,0,0,6.43,-0.229,5.467,0.228,2,1
0,1,0,0.23,-0.331,-0.229,0.065,0,0
0,0,1,7.021,-0.248,3.284,0.022,2,1
0,0,1,1.25,-0.235,0.236,-0.157,0,0
0,0,1,-0.127,0.249,0.478,0.018,0,0
0,1,0,3.615,-0.157,9.67,-0.131,2,1
0,0,1,-1.631,-0.425,-0.4,0.003,0,0
1,0,0,2.96,1.061,13.462,-0.157,2,1
0,0,1,-0.497,-0.099,-0.4,0.134,0,0
1,0,0,6.865,-0.487,8.49,2.512,3,1
0,1,0,-0.676,-0.402,-0.108,-0.13,0,0
1,0,0,0.329,0.015,-0.184,0.027,0,0
0,0,1,-0.494,-0.125,-0.033,0.149,0,0
0,1,0,0.911,0.049,0.186,-0.116,0,0
0,0,1,-0.253,0.032,-0.4,-0.143,0,0
1,0,0,0.394,-0.399,-0.732,-0.042,0,0
0,0,1,0.309,-0.047,-0.4,0.024,0,0
0,0,1,11.235,-0.004,8.678,3.891,3,1
0,0,1,2.508,-0.178,0.015,0.048,1,0
0,0,1,-0.255,0.223,0.106,-0.149,0,0
0,1,0,4.291,-0.182,4.88,0.009,2,1
0,1,0,4.009,1.372,11.009,-0.093,2,1
0,1,0,-0.381,0.441,0.43,0.065,0,0
0,1,0,0.662,-0.281,0.483,-0.29,0,0
1,0,0,-0.199,0.004,-0.8,0.076,0,0
1,0,0,-2.158,-0.24,-0.157,-0.168,0,0
1,0,0,-0.325,-0.199,0.934,-0.164,0,0
1,0,0,1.095,0.268,0.837,0.043,0,0
0,1,0,-1.676,0.21,0.685,-0.024,0,0
1,0,0,0.002,-0.576,0.305,0.139,0,0
1,0,0,6.051,0.049,10.221,-0.374,2,1
0,1,0,2.397,0.117,-0.013,2.949,1,0
0,0,1,4.32,1.168,12.502,0.03,2,1
0,1,0,-2.434,-0.162,-0.369,-0.069,0,0
0,1,0,0.554,8.29,13.173,0.058,2,1
0,1,0,-0.484,0.012,0.022,-0.152,0,0
0,0,1,-0.411,0.186,1.207,3.144,1,0
0,1,0,6.887,0.702,5.57,4.398,3,1
1,0,0,8.732,0.238,5.399,3.24,3,1
0,1,0,4.21,1.183,18.588,0.044,2,1
0,0,1,1.039,0.322,-0.125,-0.008,0,0
0,0,1,5.675,0.875,10.847,-0.263,2,1
1,0,0,0.258,-0.167,-0.063,-0.015,0,0
1,0,0,0.512,0.15,0.292,0.052,0,0
1,0,0,0.025,0.445,0.99,2.65,1,0
0,1,0,-0.597,0.024,-0.126,0.035,0,0
0,1,0,7.584,-0.044,4.73,-0.056,2,1
1,0,0,-0.431,0.205,0.009,0.058,0,0
1,0,0,1.551,0.225,0.028,-0.086,0,0
0,1,0,-1.097,0.182,0.444,0.006,0,0
0,0,1,0.743,-0.002,-0.049,0.162,0,0
0,1,0,0.107,-0.224,-0.292,0.015,0,0
0,0,1,0.385,0.375,-0.4,0.075,0,0
0,1,0,-0.013,0.252,-0.016,-0.046,0,0
0,1,0,-0.667,0.003,0.068,-0.094,0,0
0,1,0,-1.421,-0.082,-0.015,0.203,0,0
0,0,1,10.408,-0.491,5.159,-0.053,2,1
0,1,0,11.526,0.155,1.672,-0.097,1,1
0,1,0,-2.657,-0.037,0.463,-0.024,0,0
0,0,1,-0.537,-0.294,0.458,0.007,0,0
1,0,0,8.634,-0.246,6.481,5.043,3,1
1,0,0,-0.362,0.114,-0.672,0.128,0,0
1,0,0,0.901,0.083,-0.753,-0.027,0,0
1,0,0,2.764,1.045,12.715,-0.019,2,1
1,0,0,3.345,0.324,0.544,3.306,2,0
0,1,0,5.863,0.206,2.346,-0.109,2,1
0,1,0,6.51,-0.061,7.831,5.042,3,1
0,0,1,0.61,0.155,0.051,0.088,0,0
0,1,0,-1.004,0.105,0.873,0.027,0,0
0,0,1,2.746,1.572,11.159,0.087,2,1
0,1,0,-0.841,-0.343,0.506,-0.051,0,0
1,0,0,0.624,26.393,7.5,-0.025,2,1
0,1,0,6.205,-0.169,7.11,-0.379,2,1
0,0,1,-0.656,-0.604,-0.089,0.073,0,0
0,1,0,-0.249,-0.222,-0.152,-0.01,0,0
0,1,0,-1.006,0.398,0.1,0.043,0,0
0,0,1,-0.068,-0.317,-0.4,0.009,0,0
0,0,1,2.826,-0.44,-0.154,0.036,1,0
0,0,1,-0.26,0.009,0.031,0.067,0,0
0,1,0,-0.398,0.113,0.613,0.026,0,0
0,0,1,-0.201,-0.006,0.582,-0.038,0,0
1,0,0,0.589,-0.098,-0.8,-0.094,0,0
0,1,0,1.013,-0.059,-0.053,-0.016,0,0
0,0,1,0.868,0.185,-0.37,-0.055,0,0
0,0,1,-0.593,-0.056,0.259,-0.06,0,0
0,1,0,-0.213,-0.15,-0.035,0.038,0,0
0,1,0,6.27,-0.259,9.247,-0.244,2,1
0,0,1,2.352,-0.49,0.219,-0.051,0,0
0,0,1,6.322,-0.097,7.85,3.528,3,1
0,0,1,7.892,0.477,3.582,-0.061,2,1
0,0,1,1.12,0.043,0.433,0.038,0,0
1,0,0,6.329,0.046,5.361,4.584,3,1
0,1,0,0.719,0.141,-0.123,-0.055,0,0
1,0,0,0.231,-0.154,-0.394,-0.043,0,0
0,1,0,-0.738,-0.214,-0.505,0.006,0,0
0,1,0,-1.259,-0.059,0.353,0.007,0,0
0,0,1,3.077,-0.001,1.087,2.241,2,0
1,0,0,5.001,0.492,7.845,-0.293,2,1
0,1,0,-0.484,-0.47,-0.866,0.131,0,0
0,1,0,1.167,-0.018,0.295,0.095,0,0
1,0,0,8.27,-0.325,6.101,-0.28,2,1
0,0,1,3.509,32.29,17.468,0.001,3,1
0,1,0,6.118,-0.104,7.74,-0.35,2,1
0,0,1,-0.481,0.188,-0.117,-0.047,0,0
1,0,0,0.526,0.092,1.914,2.848,1,0
0,0,1,1.992,0.054,1.174,2.22,1,0
0,1,0,5.625,-0.254,5.516,-0.047,2,1
0,1,0,-0.64,-0.131,0.494,-0.067,0,0
0,0,1,0.915,0.109,-0.06,-0.035,0,0
0,1,0,-0.365,0.053,-0.085,-0.053,0,0
0,1,0,-0.406,0.274,0.128,-0.029,0,0
0,1,0,8.399,-0.019,6.224,2.986,3,1
0,0,1,2.931,1.554,19.243,0.054,2,1
1,0,0,0.787,-0.272,-0.574,0.097,0,0
0,0,1,-1.822,-0.019,-0.319,0.062,0,0
0,1,0,1.538,-0.231,0.201,0.065,0,0
0,0,1,4.385,0.037,3.46,0.05,2,1
1,0,0,-0.44,-0.405,-0.626,-0.01,0,0
0,1,0,4.532,1.465,14.505,0.01,2,1
1,0,0,5.445,0.32,12.885,-0.113,2,1
0,0,1,-0.022,-0.146,-0.342,0.083,0,0
0,1,0,1.035,0.38,0.46,0.117,0,0
1,0,0,0.331,0.274,0.076,0.07,0,0
0,0,1,-1.064,0.182,-0.4,-0.036,0,0
1,0,0,1.263,-0.44,0.853,0.076,0,0
0,1,0,-0.294,0.546,-0.468,-0.002,0,0
1,0,0,2.228,1.278,16.918,0.002,1,1
1,0,0,1.999,-0.086,1.381,1.999,1,0
0,1,0,-0.782,-0.366,0.082,-0.031,0,0
0,1,0,1.341,13.332,17.152,0.012,2,1
1,0,0,0.346,0.113,-0.362,-0.029,0,0
1,0,0,6.71,-0.054,3.354,0.031,2,1
1,0,0,3.658,1.102,10.892,0.034,2,1
0,1,0,6.01,-0.067,8.661,-0.278,2,1
0,0,1,3.957,63.589,18.081,-0.122,3,1
1,0,0,-0.987,0.252,-0.159,-0.031,0,0
0,0,1,-1.259,0.189,-0.245,0.133,0,0
0,1,0,-1.927,0.297,0.113,0.001,0,0
0,0,1,0.244,-0.03,-0.4,-0.048,0,0
0,1,0,-0.102,0.137,-0.906,0.096,0,0
1,0,0,2.282,-0.023,1.137,3.056,1,0
0,0,1,1.329,-0.053,0.927,2.03,1,0
0,1,0,2.438,0.02,0.6,0.028,0,0
0,0,1,-0.626,0.015,0.605,0.087,0,0
1,0,0,1.245,0.185,0.863,-0.017,0,0
0,0,1,0.546,-0.034,0.285,-0.056,0,0
0,1,0,0.831,-0.091,0.339,0.094,0,0
0,1,0,0.677,-0.21,0.343,-0.09,0,0
0,1,0,1.143,-0.124,-0.75,0.034,0,0
1,0,0,9.236,0.078,3.16,0.266,2,1
1,0,0,0.671,-0.502,-0.591,-0.06,0,0
0,0,1,-0.843,0.163,1.042,-0.022,0,0
0,1,0,2.375,5.19,9.256,-0.144,2,1
1,0,0,1.769,0.125,1.004,2.428,1,0
1,0,0,0.167,-0.288,0.64,-0.02,0,0
1,0,0,1.999,10.068,18,-0.112,2,1
0,0,1,1.902,34.62,12.731,-0.033,2,1
1,0,0,0.198,-0.02,0.659,-0.034,0,0
0,0,1,2.538,0.45,-0.4,0.125,1,0
1,0,0,1.24,0.016,0.257,-0.074,0,0
0,1,0,10.863,0.082,2.923,-0.057,2,1
0,0,1,-0.158,-0.663,0.48,0.022,0,0
0,1,0,5.403,-0.037,4.418,-0.083,2,1
1,0,0,2.313,10.89,19.191,0.047,2,1
1,0,0,1.612,23.66,16.432,-0.055,2,1
1,0,0,1.715,1.569,14.97,0.069,1,1
0,0,1,-0.381,-0.503,0.312,0.071,0,0
0,1,0,1.566,-0.183,-0.229,-0.034,0,0
0,0,1,-0.689,0.23,-0.364,-0.03,0,0
1,0,0,-0.977,0.468,-0.8,0.118,0,0
0,0,1,0.931,0.373,0.783,-0.058,0,0
0,1,0,-0.094,-0.061,-0.446,0.001,0,0
0,0,1,6.097,-0.082,5.741,0.128,2,1
1,0,0,3.041,1.246,17.15,-0.039,2,1
0,1,0,-1.06,-0.33,0.703,-0.097,0,0
1,0,0,-1.608,0.218,0.386,-0.022,0,0
1,0,0,-1.203,-0.057,0.167,-0.016,0,0
1,0,0,0.538,-0.218,-0.281,0.103,0,0
0,1,0,-0.208,-0.196,0.209,0.08,0,0
0,1,0,-2.216,0.094,-0.187,0.046,0,0
1,0,0,8.702,-0.219,4.652,5.614,3,1
0,0,1,0.441,0.028,0.282,2.452,1,0
0,1,0,0.269,-0.24,-0.169,0.051,0,0
0,0,1,-0.182,0.203,-0.4,0.034,0,0
0,0,1,2.754,-0.026,0.591,0.005,1,0
1,0,0,-0.592,-0.076,-0.126,0.024,0,0
0,1,0,-0.121,-0.245,-0.496,-0.018,0,0
1,0,0,2.841,0.078,0.145,-0.054,1,0
0,1,0,6.243,0.068,4.671,5.079,3,1
0,0,1,-0.239,-0.055,0.813,0.002,0,0
0,0,1,0.306,-0.438,0.148,-0.133,0,0
0,0,1,3.853,0.37,1.278,2.345,2,0
0,0,1,-1.44,0.057,0.279,-0.028,0,0
0,1,0,6.636,0.084,5.49,0.043,2,1
0,0,1,1.787,-0.392,0.844,-0.023,0,0
0,1,0,2.874,1.202,12.11,-0.034,2,1
0,0,1,1.719,0.159,-0.376,0.048,0,0
1,0,0,8.663,0.188,1.794,0.126,1,1
0,0,1,0.165,-0.341,0.453,0.068,0,0
0,0,1,-0.427,-0.004,-0.4,-0.142,0,0
0,0,1,3.812,1.505,16.143,-0.09,2,1
0,1,0,-0.303,-0.08,0.417,0.001,0,0
1,0,0,6.464,0.537,10.996,-0.361,2,1
0,0,1,-0.843,-0.385,-0.055,0.105,0,0
0,1,0,6.016,-0.093,11.023,-0.286,2,1
0,0,1,4.677,0.509,6.709,5.158,3,1
0,0,1,-1.285,-0.117,0.116,-0.104,0,0
0,1,0,0.429,-0.593,-0.129,-0.142,0,0
1,0,0,3.715,0.024,6.255,4.649,3,1
0,1,0,-1.073,-0.152,0.599,-0.019,0,0
0,1,0,0.951,-0.035,0.56,-0.02,0,0
1,0,0,5.832,-0.149,10.699,-0.349,2,1
1,0,0,7.124,0.075,2.184,0.048,2,1
1,0,0,0.818,0.206,0.456,-0.003,0,0
1,0,0,-0.095,0.014,0.783,-0.085,0,0
0,0,1,2.988,1.416,15.871,-0.064,2,1
1,0,0,7.413,-0.02,7.814,4.917,3,1
0,1,0,0.029,0.034,-0.499,-0.043,0,0
0,1,0,-1.573,-0.083,-0.476,-0.077,0,0
0,1,0,0.658,0.193,-0.229,0,0,0
0,0,1,12.568,0.154,4.8,-0.033,2,1
1,0,0,3.138,15.179,14.172,-0.132,3,1
1,0,0,0.286,0.224,-0.798,-0.013,0,0
0,0,1,7.407,0.006,11.059,-0.363,2,1
0,1,0,1.332,-0.316,0.856,2.555,1,0
0,1,0,-0.539,-0.463,-0.027,0.075,0,0
0,0,1,6.23,0.323,3.873,-0.063,2,1
1,0,0,5.833,0.072,5.271,3.619,3,1
0,1,0,5.028,1.211,10.715,-0.006,2,1
1,0,0,7.066,0.26,6.299,-0.228,2,1
1,0,0,0.048,-0.154,0.811,0.1,0,0
0,1,0,2.57,1.133,16.276,0.076,2,1
0,0,1,-0.367,-0.043,0.283,-0.045,0,0
0,1,0,-0.337,-0.326,-0.092,0.016,0,0
0,0,1,6.658,0.335,6.156,4.266,3,1
1,0,0,-0.118,-0.115,-0.269,-0.013,0,0
0,0,1,5.029,0.324,6.007,3.141,3,1
1,0,0,-0.933,0.149,-0.139,-0.023,0,0
0,0,1,0.039,-0.002,-0.036,-0.116,0,0
0,1,0,5.94,-0.233,4.912,0.032,2,1
0,1,0,-2.376,-0.193,0.966,-0.071,0,0
0,1,0,0.632,0.138,-0.458,0.003,0,0
0,0,1,-0.253,0.035,0.405,-0.024,0,0
0,0,1,-1.782,-0.071,0.955,0.048,0,0
1,0,0,3.874,1.599,12.173,0.104,2,1
0,1,0,-0.535,0.149,-0.614,-0.085,0,0
1,0,0,-1.399,-0.045,-0.8,-0.065,0,0
0,0,1,0.766,0.141,-0.4,0.137,0,0
1,0,0,0.282,0.312,-0.132,-0.012,0,0
0,1,0,0.237,-0.017,-0.252,-0.028,0,0
0,1,0,0.107,-0.008,0.73,-0.09,0,0
0,0,1,1.894,0.25,0.07,0.059,0,0
0,1,0,9.208,0.135,6.259,0.039,2,1
1,0,0,-0.295,-0.048,-0.027,0.133,0,0
0,0,1,-1.019,0.003,-0.36,-0.121,0,0
0,1,0,1.321,0.357,0.254,0.036,0,0
1,0,0,1.848,-0.028,0.032,0.032,0,0
0,0,1,-0.517,0.085,-0.4,0.037,0,0
1,0,0,6.063,1.7,17.757,-0.105,2,1
0,0,1,8.415,0.553,5.428,4.771,3,1
1,0,0,0.396,-0.375,-0.15,0.096,0,0
1,0,0,-0.433,0.418,0.037,-0.004,0,0
1,0,0,4.153,1.913,17.692,-0.119,2,1
0,0,1,-0.217,0.024,-0.4,-0.013,0,0
0,0,1,0.709,0.065,0.088,-0.05,0,0
0,1,0,0.587,0.015,0.147,0.062,0,0
0,1,0,6.639,-0.608,4.601,4.183,3,1
1,0,0,8.123,0.187,5.78,3.587,3,1
0,1,0,-2.551,-0.01,-0.52,0.014,0,0
0,0,1,-1.015,0.151,0.424,0.117,0,0
0,1,0,1.828,-0.192,-0.349,0.014,0,0
1,0,0,-0.846,-0.01,0.027,0.046,0,0
0,0,1,5.785,1.338,17.169,-0.082,2,1
0,1,0,8.863,0.388,2.974,0.1,2,1
0,1,0,-4.049,-0.051,-0.512,0.039,0,0
0,0,1,7.202,-0.472,5.83,0.111,2,1
1,0,0,6.62,0.463,9.79,-0.36,2,1
0,0,1,1.01,56.203,18.811,0.005,2,1
1,0,0,2.595,0.951,12.342,0.106,2,1
0,0,1,6.997,0.233,6.634,3.943,3,1
0,1,0,0.198,-0.38,-0.482,0.047,0,0
0,0,1,2.484,-0.171,-0.4,0.026,0,0
0,0,1,0.104,-0.001,-0.102,0.032,0,0
0,0,1,-0.106,-0.447,0.098,0.007,0,0
1,0,0,5.804,0.203,8.729,-0.294,2,1
1,0,0,3.098,0.073,9.53,-0.237,2,1
0,0,1,2.235,-0.034,0.369,-0.049,0,0
0,0,1,-0.392,0.084,0.131,-0.023,0,0
0,0,1,-1.852,0.02,0.275,0.007,0,0
1,0,0,3.39,1.023,17.969,-0.023,2,1
1,0,0,-1.747,-0.096,-0.216,0.073,0,0
1,0,0,-1.241,0.176,0.008,0.063,0,0
1,0,0,-0.182,0.193,-0.106,0.046,0,0
0,0,1,1.048,0.985,12.68,0.08,1,1
0,0,1,-1.429,0.216,0.496,0.017,0,0
0,1,0,7.978,-0.001,2.098,-0.003,2,1
1,0,0,0.074,-0.17,-0.05,-0.024,0,0
0,0,1,1.415,-0.241,0.043,0.16,0,0
1,0,0,2.013,1.191,16.1,-0.041,1,1
0,1,0,1.622,7.008,12.643,-0.07,2,1
1,0,0,-0.572,-0.43,0.312,-0.123,0,0
0,1,0,0.157,-0.441,-0.271,0.021,0,0
1,0,0,8.278,-0.256,6.692,4.261,3,1
1,0,0,0.913,-0.219,0.076,0.049,0,0
0,1,0,-1.215,-0.218,0.591,0,0,0
0,0,1,0.902,-0.197,1.081,3.376,1,0
0,0,1,4.046,1.03,15.052,0.185,2,1
0,0,1,-0.447,-0.161,0.379,-0.033,0,0
0,1,0,-1.355,-0.529,-0.43,0.033,0,0
1,0,0,-0.101,-0.178,-0.8,0.005,0,0
0,1,0,0.187,-0.096,-0.232,-0.029,0,0
0,0,1,1.524,24.134,15.408,0.069,2,1
0,0,1,-2.318,-0.057,-0.308,-0.061,0,0
1,0,0,-0.438,-0.3,0.381,-0.093,0,0
1,0,0,1.87,1.735,11.956,-0.074,1,1
1,0,0,-0.091,-0.115,-0.332,-0.007,0,0
1,0,0,0.256,19.673,11.565,-0.006,2,1
0,1,0,-1.07,0.279,0.314,0.037,0,0
1,0,0,0.658,-0.003,0.029,2.536,1,0
1,0,0,0.199,0.059,0.975,0.191,0,0
0,0,1,1.892,0.065,1.853,2.474,1,0
1,0,0,0.655,0.075,-0.127,0.123,0,0
0,0,1,6.024,1.288,14.589,-0.194,2,1
1,0,0,2.623,32.197,11.57,0.019,3,1
0,1,0,0.206,0.122,-0.034,-0.008,0,0
0,0,1,0.186,0.404,-0.4,0.074,0,0
0,0,1,0.499,0.098,-0.292,-0.006,0,0
0,1,0,10.471,0.244,3.542,0.093,2,1
1,0,0,2.213,14.841,10.046,-0.072,2,1
1,0,0,-2.028,-0.45,-0.535,-0.003,0,0
1,0,0,-0.844,-0.125,-0.039,0.049,0,0
0,0,1,7.384,0.209,5.335,3.453,3,1
1,0,0,-0.566,-0.049,-0.619,-0.086,0,0
0,0,1,1.041,0.051,0.796,0.085,0,0
0,0,1,-2.342,0.045,0.104,0.039,0,0
0,1,0,0.498,-0.067,-0.752,-0.031,0,0
0,0,1,-1.5,0.247,0.969,0.068,0,0
0,1,0,-1.111,0.065,0.16,-0.02,0,0
1,0,0,1.313,0.321,0.91,2.253,1,0
0,0,1,-0.68,-0.193,0.419,-0.237,0,0
0,1,0,-0.767,-0.074,0.097,-0.09,0,0
1,0,0,3.629,0.208,4.398,3.122,3,1
1,0,0,11.82,0.196,1.345,0.15,1,1
0,1,0,0.777,0.026,-0.061,-0.07,0,0
0,0,1,7.218,-0.109,3.495,4.395,3,1
0,1,0,0.762,-0.141,0.11,-0.033,0,0
0,0,1,7.302,0.121,5.434,-0.008,2,1
0,0,1,-1.508,-0.153,0.567,-0.04,0,0
0,0,1,-1.039,-0.368,0.441,-0.06,0,0
0,1,0,0.524,-0.074,0.558,-0.071,0,0
0,0,1,1.604,0.11,0.377,0.095,0,0
1,0,0,0.303,0.034,0.034,0.002,0,0
1,0,0,-1.095,-0.374,0.173,-0.055,0,0
0,0,1,-0.047,0.318,0.878,-0.022,0,0
0,0,1,1.256,-0.159,0.821,0.044,0,0
1,0,0,-0.6,-0.039,-0.113,0.104,0,0
0,1,0,2.632,0.272,1.108,2.654,2,0
0,1,0,7.699,-0.383,2.848,-0.03,2,1
1,0,0,-1.005,0.298,-0.137,-0.143,0,0
0,1,0,1.304,-0.387,0.241,-0.07,0,0
0,1,0,0.309,-0.141,-0.192,0.089,0,0
1,0,0,5.308,-0.572,11.05,-0.154,2,1
1,0,0,0.078,0.158,0.069,0.073,0,0
1,0,0,0.141,0.065,-0.025,-0.097,0,0
1,0,0,3.758,1.548,16.489,0.01,2,1
0,0,1,2.644,1.359,14.796,-0.068,2,1
1,0,0,0.839,-0.376,0.005,0.024,0,0
0,1,0,-0.211,-0.006,0.219,-0.052,0,0
0,1,0,1.848,15.228,10.413,-0.016,2,1
1,0,0,0.459,0.164,-0.333,0.06,0,0
0,1,0,1.705,0.449,-0.696,-0.06,0,0
0,1,0,1.019,-0.32,1.031,2.688,1,0
0,1,0,-1.064,0.214,-1.342,-0.076,0,0
0,1,0,3.553,0.336,5.633,5.756,3,1
0,1,0,4.429,0.076,8.856,-0.223,2,1
0,1,0,1.964,1.505,17.411,0.154,1,1
1,0,0,5.038,0.65,7.705,-0.175,2,1
0,0,1,6.539,-0.241,8.409,-0.113,2,1
0,0,1,1.48,64.186,19.19,-0.107,2,1
0,0,1,0.2,-0.094,0.959,-0.211,0,0
0,1,0,0.255,-0.133,-0.345,0.063,0,0
0,1,0,1.171,-0.368,-0.281,0.108,0,0
1,0,0,3.683,0.946,16.525,0.033,2,1
1,0,0,6.266,0.048,8.531,-0.352,2,1
0,1,0,10.29,0.478,1.763,-0.128,1,1
0,1,0,6.742,-0.038,10.303,-0.277,2,1
0,0,1,5.448,1.277,12.883,-0.017,2,1
1,0,0,-0.872,0.35,-0.8,0.034,0,0
0,0,1,9.932,-0.072,4.039,0.143,2,1
0,1,0,6.842,-0.044,8.332,-0.253,2,1
1,0,0,0.51,0.01,-0.8,-0.133,0,0
0,0,1,0.757,-0.011,-0.11,0.04,0,0
1,0,0,1.118,-0.218,-0.8,0.002,0,0
0,0,1,1.815,1.311,15.239,-0.026,1,1
1,0,0,8.772,0.128,6.531,3.282,3,1
0,0,1,3.405,0.097,6.542,3.441,3,1
1,0,0,8.752,0.016,3.434,-0.085,2,1
0,1,0,2.759,1.304,13.758,-0.129,2,1
1,0,0,6.123,-0.229,6.542,-0.263,2,1
0,1,0,-0.113,0.015,-0.421,-0.174,0,0
0,1,0,6.014,-0.034,3.969,0.004,2,1
1,0,0,0.146,-0.227,-0.672,-0.063,0,0
0,0,1,6.517,-0.13,6.144,-0.346,2,1
0,1,0,-0.749,-0.23,0.156,0.061,0,0
0,1,0,-0.254,-0.062,0.123,0.017,0,0
0,0,1,5.661,1.452,13.494,-0.021,2,1
0,0,1,9.986,0.397,5.934,-0.195,2,1
1,0,0,-0.271,-0.172,0.217,-0.082,0,0
1,0,0,-2.344,-0.052,0.314,-0.04,0,0
0,1,0,-0.584,0.317,-0.471,0.006,0,0
0,1,0,2.722,1.335,16.241,0.022,2,1
0,0,1,1.415,-0.074,-0.049,0.108,0,0
0,1,0,-1.92,-0.023,-0.168,-0.091,0,0
0,0,1,7.2,-0.074,5.47,3.348,3,1
0,1,0,5.355,16.808,9.508,-0.132,3,1
1,0,0,6.025,0.626,11.363,-0.289,2,1
0,0,1,0.119,0.018,0.038,-0.053,0,0
0,1,0,-0.609,-0.11,0.452,-0.113,0,0
1,0,0,1.67,-0.318,-0.8,0.018,0,0
1,0,0,-0.502,-0.316,0.24,0.015,0,0
0,1,0,1.988,0,-0.46,0.004,0,0
0,1,0,4.586,-0.274,7.533,5.828,3,1
0,1,0,0.475,-0.026,-0.481,0.148,0,0
1,0,0,2.989,14.341,18.269,-0.034,3,1
0,0,1,5.352,31.039,10.09,0.127,3,1
0,1,0,0.984,0.071,0.579,-0.108,0,0
0,1,0,5.004,0.493,7.445,5.969,3,1
0,0,1,1.099,-0.288,1.028,0.022,0,0
0,1,0,0.181,-0.314,-0.212,0.111,0,0
0,0,1,4.738,-0.449,4.771,4.781,3,1
1,0,0,0.397,0.474,-0.553,0.08,0,0
1,0,0,-0.591,0.187,0.078,-0.03,0,0
1,0,0,12.476,-0.147,3.978,0.042,2,1
1,0,0,1.837,-0.009,0.644,-0.132,0,0
0,0,1,3.93,30.614,8.267,-0.067,3,1
1,0,0,0.983,0.022,0.17,-0.045,0,0
0,0,1,3.434,1.297,11.745,-0.012,2,1
0,0,1,-0.226,-0.042,-0.308,0.137,0,0
0,1,0,11.019,-0.051,3.702,-0.019,2,1
0,1,0,3.299,-0.244,6.154,3.441,3,1
0,1,0,3.935,1.26,10.948,0.098,2,1
1,0,0,5.188,1.258,15.235,-0.063,2,1
0,0,1,0.153,0.089,-0.4,0.018,0,0
0,0,1,0.705,-0.293,-0.4,0.029,0,0
0,0,1,-1.728,-0.008,0.064,0.031,0,0
0,1,0,0.012,0.428,-0.802,-0.038,0,0
0,0,1,-1.121,-0.167,-0.194,-0.092,0,0
0,0,1,2.551,0.09,1.313,1.97,2,0
0,1,0,1.816,0.042,-2,-0.01,0,0
0,1,0,2.892,1.51,13.98,-0.03,2,1
0,1,0,-1.324,0.087,-0.234,-0.21,0,0
1,0,0,-1.753,-0.184,0.291,-0.106,0,0
0,0,1,1.822,-0.39,0.755,-0.007,0,0
0,1,0,5.098,-0.013,8.04,-0.27,2,1
0,0,1,-1.68,-0.107,-0.4,0.037,0,0
0,0,1,7.741,-0.192,4.148,-0.03,2,1
0,0,1,-0.183,-0.127,-0.203,0.169,0,0
1,0,0,0.41,0.06,1.663,2.309,1,0
1,0,0,8.375,0.042,4.132,0.104,2,1
1,0,0,0.114,-0.088,-0.292,-0.077,0,0
0,1,0,8.492,0.028,6.322,0.071,2,1
